treatment,trial,arm,advice,genuine,headline,original,expert_id,sentiment,expert:ethnicity,expert:sex,expert:age,outcome:white,outcome:black,outcome:male,outcome:female,outcome:young,outcome:old,trial_time
3,10,0,0.25,0,African-americans Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,3xxq4hhx,1,White,Male,41,-1,1,0,0,0,0,0.3575924523174763
3,10,0,0.25,0,African-americans Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,ba0c1qib,1,White,Male,24,-1,1,0,0,0,0,0.3350154645740986
3,10,0,0.25,0,African-americans Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,u7iwc6bs,1,Black,Female,37,-1,1,0,0,0,0,0.2845036573708057
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,l7c61gbd,1,White,Female,91,1,-1,0,0,0,0,0.5122093968093395
1,2,0,0.5,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,oumuuy8i,1,White,Male,37,1,-1,0,0,0,0,0.284981045871973
1,2,0,0.25,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,r39qp053,1,White,Male,21,1,-1,0,0,0,0,0.1476551555097103
1,2,0,0.25,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,2434ja5e,1,Mixed,Female,29,1,-1,0,0,0,0,1.0799405574798584
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,of5a2tqm,1,White,Male,36,1,-1,0,0,0,0,0.3039018735289573
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,htn0s3xf,1,White,Female,53,1,-1,0,0,0,0,0.3818323723971843
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,h049a1kd,1,White,Male,24,1,-1,0,0,0,0,0.2062415480613708
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,o9cdy797,1,White,Female,58,1,-1,0,0,0,0,0.4194696322083473
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,qdq2ec3l,1,Asian,Female,38,1,-1,0,0,0,0,0.2570334337651729
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,6ousqn7b,1,Other,Male,26,1,-1,0,0,0,0,0.2206265293061733
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,bavpyj0a,1,White,Male,35,1,-1,0,0,0,0,0.5227901823818684
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,uh6jpv9z,1,White,Female,54,1,-1,0,0,0,0,0.1715715043246746
1,2,0,0.5,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,9q8k04qe,1,White,Male,43,1,-1,0,0,0,0,0.3314206004142761
1,2,0,0.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,sk1axweq,1,Asian,Male,25,1,-1,0,0,0,0,1.4763084948062897
1,2,0,0.5,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,l40c4wxu,1,White,Female,62,1,-1,0,0,0,0,0.2813156582415104
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,ezh6h6wb,1,White,Male,32,1,-1,0,0,0,0,0.1726750060915947
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,on7hgqjm,1,Other,Male,35,1,-1,0,0,0,0,0.23010228946805
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,hpztib4b,1,White,Male,25,1,-1,0,0,0,0,0.2131390012800693
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,b1qu6eiv,1,White,Female,22,1,-1,0,0,0,0,1.993741288781166
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,psnnm992,1,White,Male,31,1,-1,0,0,0,0,0.4736022427678108
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,z3uutooa,1,White,Female,40,1,-1,0,0,0,0,0.3376561254262924
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,04xhnl7a,1,Black,Female,22,1,-1,0,0,0,0,0.706540897488594
1,2,0,0.25,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,4631zim9,1,White,Female,36,1,-1,0,0,0,0,0.21800472214818
1,2,0,0.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,1li4qmvq,1,White,Male,61,1,-1,0,0,0,0,0.3240948989987373
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,80oqylr8,1,White,Male,21,1,-1,0,0,0,0,0.3380367942154407
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,2lkhsagd,1,White,Female,24,1,-1,0,0,0,0,0.5515537075698376
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,u0wyws1b,1,White,Female,20,1,-1,0,0,0,0,0.2177968770265579
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,mayj1jt1,1,Mixed,Female,31,1,-1,0,0,0,0,0.2936803065240383
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,ebziw8rf,1,White,Male,30,1,-1,0,0,0,0,0.5889287777245045
1,2,0,0.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,po5v3tra,1,White,Male,62,1,-1,0,0,0,0,13.20785941183567
1,2,0,0.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,n7al5f25,1,Asian,Male,21,1,-1,0,0,0,0,0.4600919559597969
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,taarmf9a,1,White,Female,21,1,-1,0,0,0,0,0.3093781545758247
1,2,0,0.25,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,iy1gke57,1,White,Female,53,1,-1,0,0,0,0,0.3793443031609058
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,8uyswhqo,1,Mixed,Male,19,1,-1,0,0,0,0,0.5338626615703106
1,2,0,0.5,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,oo8md0m8,1,Asian,Female,26,1,-1,0,0,0,0,0.3304573744535446
1,2,0,0.25,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,6mxivoii,1,White,Male,48,1,-1,0,0,0,0,0.3212703540921211
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,gq0nlr46,1,White,Male,59,1,-1,0,0,0,0,0.2733680494129658
1,2,0,0.75,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,ufo9sn0i,1,White,Female,61,1,-1,0,0,0,0,0.740080077201128
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,ogql4mcl,1,Mixed,Female,22,1,-1,0,0,0,0,0.2284523434937
1,2,0,1.0,1,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,Whites Receive More State Funding for Autism Services Than Other Racial/ethnic Groups,30tkfni1,1,Black,Female,30,1,-1,0,0,0,0,0.4172093532979488
4,11,0,0.5,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,kjo8mvri,-1,Black,Female,DATA_EXPIRED,0,0,-1,1,0,0,0.4449497163295746
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,mh6hjfjm,-1,Mixed,Male,22,0,0,-1,1,0,0,0.7647666782140732
4,11,0,0.25,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,f6m4dv8w,-1,Asian,Male,32,0,0,-1,1,0,0,0.2410991862416267
4,11,0,0.5,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,xz47pdd9,-1,White,Male,46,0,0,-1,1,0,0,0.4166721142828464
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,4tg4a0az,-1,Mixed,Female,40,0,0,-1,1,0,0,0.2844970673322677
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,dkec1fjm,-1,Other,Female,21,0,0,-1,1,0,0,0.3131660334765911
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,c2csyr58,-1,White,Male,33,0,0,-1,1,0,0,0.2644187957048416
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,fuljzqui,-1,Asian,Male,29,0,0,-1,1,0,0,1.2558750212192535
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,vic1ibjl,-1,White,Female,39,0,0,-1,1,0,0,0.2458993606269359
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,l1xbdvpj,-1,White,Female,36,0,0,-1,1,0,0,0.2421891242265701
4,11,0,0.25,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,xfens7rx,-1,White,Male,56,0,0,-1,1,0,0,0.5857109874486923
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,y9wg9cwc,-1,White,Male,55,0,0,-1,1,0,0,0.286282479763031
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,owma5xwo,-1,White,Male,68,0,0,-1,1,0,0,0.3407193161547184
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,g5yb3v7x,-1,White,Male,31,0,0,-1,1,0,0,0.399834856390953
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,sjsggzzn,-1,White,Male,28,0,0,-1,1,0,0,1.668696403503418
4,11,0,0.5,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,jfnn7hqc,-1,White,Female,61,0,0,-1,1,0,0,0.3181486316025257
4,11,0,0.25,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,3h3d4u3i,-1,White,Female,57,0,0,-1,1,0,0,0.496106743812561
4,11,0,0.25,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,2ohpv2wk,-1,White,Female,63,0,0,-1,1,0,0,0.4165867008268833
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,sketmpeu,-1,White,Male,30,0,0,-1,1,0,0,0.3273445107042789
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,as3qa8mf,-1,Asian,Female,61,0,0,-1,1,0,0,0.6219315193593502
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,ihtb8p9c,-1,White,Female,32,0,0,-1,1,0,0,0.2731125876307487
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,kddh0e8e,-1,White,Male,36,0,0,-1,1,0,0,0.2624725066125393
4,11,0,0.25,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,9mjgi3qf,-1,White,Female,45,0,0,-1,1,0,0,0.3710117898881435
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,aieam9e5,-1,White,Female,32,0,0,-1,1,0,0,0.2941473163664341
4,11,0,0.5,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,l568ftt9,-1,White,Female,75,0,0,-1,1,0,0,0.6190442629158497
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,j8yy1diw,-1,White,Male,32,0,0,-1,1,0,0,0.4132229164242744
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,ope82lmm,-1,White,Female,26,0,0,-1,1,0,0,0.3511918596923351
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,m5zsiza5,-1,Asian,Male,20,0,0,-1,1,0,0,0.2231998108327388
4,11,0,0.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,xrm5wcjj,-1,Other,Male,34,0,0,-1,1,0,0,0.5383964255452156
4,11,0,0.5,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,mf52ezux,-1,White,Female,22,0,0,-1,1,0,0,0.3953996002674103
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,ri54cbpd,-1,Black,Male,48,0,0,-1,1,0,0,0.8092572912573814
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,i84kjek8,-1,Black,Male,63,0,0,-1,1,0,0,1.048549883067608
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,6sivwo5h,-1,Black,Male,21,0,0,-1,1,0,0,0.69847721606493
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,3e2lt8ym,-1,White,Female,23,0,0,-1,1,0,0,0.5469164997339249
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,wj65q2pv,-1,Asian,Male,20,0,0,-1,1,0,0,0.3676534444093704
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,jv2okvc4,-1,Asian,Female,22,0,0,-1,1,0,0,0.3126787170767784
4,11,0,0.5,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,ffzq4v51,-1,White,Female,46,0,0,-1,1,0,0,0.4633969590067863
4,11,0,0.5,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,g9crh4nf,-1,White,Male,29,0,0,-1,1,0,0,1.5374815091490746
4,11,0,1.0,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,inbcatjp,-1,White,Female,72,0,0,-1,1,0,0,0.8034812361001968
4,11,0,0.75,1,Why More Men Seem to Be Dying from Coronavirus Than Women,Why More Men Seem to Be Dying from Coronavirus Than Women,pdwi9hqm,-1,White,Female,23,0,0,-1,1,0,0,0.2398941591382026
2,3,0,0.0,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,5v7l6hf9,-1,White,Female,76,0,0,1,-1,0,0,1.0632660165429115
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,ta48ulv8,-1,White,Male,64,0,0,1,-1,0,0,0.615468505769968
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,w1x6m5rg,-1,Other,Male,32,0,0,1,-1,0,0,1.3462550528347492
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,hdqee9qr,-1,Asian,Female,28,0,0,1,-1,0,0,0.8202474303543568
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,2six6uy7,-1,White,Male,40,0,0,1,-1,0,0,0.3874901905655861
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,xxu8br4h,-1,White,Female,40,0,0,1,-1,0,0,0.3287625573575496
2,3,0,1.0,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,eiui4onj,-1,White,Male,24,0,0,1,-1,0,0,0.0945644900202751
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,ceryrjy8,-1,White,Female,63,0,0,1,-1,0,0,0.8697229810059071
2,3,0,1.0,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,vxiayeff,-1,Asian,Female,24,0,0,1,-1,0,0,0.3348026052117347
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,s9zn9rlx,-1,White,Female,24,0,0,1,-1,0,0,0.3028484135866165
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,i20i5iis,-1,Other,Male,48,0,0,1,-1,0,0,0.5433635897934437
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,d8di2ja6,-1,Asian,Male,26,0,0,1,-1,0,0,1.3892739564180374
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,2u5pjq36,-1,White,Female,20,0,0,1,-1,0,0,0.2670628167688846
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,fzewr2um,-1,White,Male,32,0,0,1,-1,0,0,0.5271617658436298
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,cs3qyg0g,-1,White,Male,38,0,0,1,-1,0,0,0.3634566850960254
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,cnuy8zp6,-1,White,Female,66,0,0,1,-1,0,0,0.5842294283211231
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,ylamhgte,-1,White,Female,34,0,0,1,-1,0,0,0.2966533675789833
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,qz7990a2,-1,White,Male,77,0,0,1,-1,0,0,0.4690529331564903
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,778y0pck,-1,White,Female,41,0,0,1,-1,0,0,0.2085826359689235
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,i3csinnj,-1,Asian,Male,39,0,0,1,-1,0,0,0.3445722348988056
2,3,0,1.0,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,mrzu1vqe,-1,White,Female,21,0,0,1,-1,0,0,0.2991249933838844
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,5a82t0vu,-1,Mixed,Female,21,0,0,1,-1,0,0,0.5669656507670879
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,1c4y6ufj,-1,White,Male,35,0,0,1,-1,0,0,0.2883325703442096
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,fno5dl6i,-1,White,Female,49,0,0,1,-1,0,0,0.2560695856809616
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,sakjdbum,-1,White,Female,62,0,0,1,-1,0,0,0.4663587771356106
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,djd4xp6u,-1,Mixed,Male,27,0,0,1,-1,0,0,0.2121179662644863
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,i2447pxz,-1,White,Male,44,0,0,1,-1,0,0,0.3448067717254162
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,y78xld3b,-1,Asian,Female,26,0,0,1,-1,0,0,0.1738052628934383
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,y9jysg5k,-1,White,Female,33,0,0,1,-1,0,0,0.2551264464855194
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,o90p8l7o,-1,White,Male,40,0,0,1,-1,0,0,0.3963863365352154
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,gtlnlajk,-1,White,Male,34,0,0,1,-1,0,0,0.3331892639398575
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,vwxnugmk,-1,Mixed,Male,20,0,0,1,-1,0,0,0.3728964626789093
2,3,0,1.0,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,wz502ma9,-1,Asian,Male,32,0,0,1,-1,0,0,0.1201116926968097
2,3,0,0.25,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,hafqa08v,-1,Other,Male,40,0,0,1,-1,0,0,0.7955935634672642
2,3,0,0.0,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,0797cf72,-1,Black,Female,27,0,0,1,-1,0,0,1.270162597298622
2,3,0,0.75,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,89xnpeu1,-1,White,Female,31,0,0,1,-1,0,0,1.6467499919235706
2,3,0,1.0,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,3p299k9d,-1,White,Female,46,0,0,1,-1,0,0,0.49538604170084
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,lhz7478h,-1,Black,Male,52,0,0,1,-1,0,0,0.4272590391337871
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,fe55sz2t,-1,White,Female,39,0,0,1,-1,0,0,0.5216923505067825
2,3,0,0.5,0,Why More Women Seem to Be Dying from Coronavirus Than Men,Why More Men Seem to Be Dying from Coronavirus Than Women,sdt3g0h9,-1,White,Male,22,0,0,1,-1,0,0,0.4866396188735962
4,2,1,1.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",kjo8mvri,-1,Black,Female,DATA_EXPIRED,1,-1,0,0,0,0,0.5441244021058083
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",mh6hjfjm,-1,Mixed,Male,22,1,-1,0,0,0,0,1.2323087230324743
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",f6m4dv8w,-1,Asian,Male,32,1,-1,0,0,0,0,0.273545753210783
4,2,1,0.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",xz47pdd9,-1,White,Male,46,1,-1,0,0,0,0,0.4518573209643364
